date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:28:00	139925/139925	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:01%20GMT	https://demo.tailadmin.com/notifications	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/notifications.html	(from https://demo.tailadmin.com/)
17:28:00	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:02%20GMT	https://demo.tailadmin.com/pagination.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/pagination.html	(from https://demo.tailadmin.com/)
17:28:01	129149/129149	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:02%20GMT	https://demo.tailadmin.com/pagination	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/pagination.html	(from https://demo.tailadmin.com/)
17:28:01	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:02%20GMT	https://demo.tailadmin.com/popovers.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/popovers.html	(from https://demo.tailadmin.com/)
17:28:02	126453/126453	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:03%20GMT	https://demo.tailadmin.com/popovers	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/popovers.html	(from https://demo.tailadmin.com/)
17:28:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:03%20GMT	https://demo.tailadmin.com/progress.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/progress.html	(from https://demo.tailadmin.com/)
17:28:03	123327/123327	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:04%20GMT	https://demo.tailadmin.com/progress	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/progress.html	(from https://demo.tailadmin.com/)
17:28:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:04%20GMT	https://demo.tailadmin.com/spinners.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/spinners.html	(from https://demo.tailadmin.com/)
17:28:03	125904/125904	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:05%20GMT	https://demo.tailadmin.com/spinners	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/spinners.html	(from https://demo.tailadmin.com/)
17:28:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:05%20GMT	https://demo.tailadmin.com/tabs.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/tabs.html	(from https://demo.tailadmin.com/)
17:28:07	130958/130958	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:08%20GMT	https://demo.tailadmin.com/tabs	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/tabs.html	(from https://demo.tailadmin.com/)
17:28:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:08%20GMT	https://demo.tailadmin.com/tooltips.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/tooltips.html	(from https://demo.tailadmin.com/)
17:28:09	124023/124023	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:10%20GMT	https://demo.tailadmin.com/tooltips	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/tooltips.html	(from https://demo.tailadmin.com/)
17:28:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:10%20GMT	https://demo.tailadmin.com/videos.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/videos.html	(from https://demo.tailadmin.com/)
17:28:09	117245/117245	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:11%20GMT	https://demo.tailadmin.com/videos	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/videos.html	(from https://demo.tailadmin.com/)
17:28:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:11%20GMT	https://demo.tailadmin.com/signin.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/signin.html	(from https://demo.tailadmin.com/)
17:28:10	124535/124535	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:11%20GMT	https://demo.tailadmin.com/signin	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/signin.html	(from https://demo.tailadmin.com/)
17:28:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:11%20GMT	https://demo.tailadmin.com/signup.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/signup.html	(from https://demo.tailadmin.com/)
17:28:13	129638/129638	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:14%20GMT	https://demo.tailadmin.com/signup	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/signup.html	(from https://demo.tailadmin.com/)
17:28:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:14%20GMT	https://demo.tailadmin.com/reset-password.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/reset-password.html	(from https://demo.tailadmin.com/)
17:28:14	118755/118755	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:15%20GMT	https://demo.tailadmin.com/reset-password	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/reset-password.html	(from https://demo.tailadmin.com/)
17:28:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:15%20GMT	https://demo.tailadmin.com/coming-soon.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/coming-soon.html	(from https://demo.tailadmin.com/)
17:28:14	20447/20447	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:15%20GMT	https://demo.tailadmin.com/coming-soon	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/coming-soon.html	(from https://demo.tailadmin.com/)
17:28:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:15%20GMT	https://demo.tailadmin.com/two-step-verification.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/two-step-verification.html	(from https://demo.tailadmin.com/)
17:28:17	7116/7116	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:18%20GMT	https://demo.tailadmin.com/two-step-verification	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/two-step-verification.html	(from https://demo.tailadmin.com/)
17:28:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:18%20GMT	https://demo.tailadmin.com/under-maintenance.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/under-maintenance.html	(from https://demo.tailadmin.com/)
17:28:18	19349/19349	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Jun%202024%2010:28:19%20GMT	https://demo.tailadmin.com/under-maintenance	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/under-maintenance.html	(from https://demo.tailadmin.com/)
17:28:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:19%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/)
17:28:18	3391/3391	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239d49ccc01e9c1b3c2429693b734238f%22	https://demo.tailadmin.com/src/images/logo/logo-icon.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/logo/logo-icon.svg	(from https://demo.tailadmin.com/)
17:28:19	20974/20974	---M--	200	added ('OK')	image/png	etag:%229f2b426fceb94757d0801cba545cff4c%22	https://demo.tailadmin.com/src/images/user/user-02.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-02.png	(from https://demo.tailadmin.com/)
17:28:19	15162/15162	---M--	200	added ('OK')	image/png	etag:%222e0a75cafeb09f2b9b921aa7bd4ee930%22	https://demo.tailadmin.com/src/images/user/user-01.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-01.png	(from https://demo.tailadmin.com/)
17:28:19	20633/20633	---M--	200	added ('OK')	image/png	etag:%22f8f3d629b6e73468157ce0120092f856%22	https://demo.tailadmin.com/src/images/user/user-03.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-03.png	(from https://demo.tailadmin.com/)
17:28:19	23545/23545	---M--	200	added ('OK')	image/png	etag:%22e7e8a21e9872ed1b8931bd043ebd4637%22	https://demo.tailadmin.com/src/images/user/user-04.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-04.png	(from https://demo.tailadmin.com/)
17:28:19	1635/1635	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dea544dc956575d932b98b454158ea90%22	https://demo.tailadmin.com/src/images/brand/brand-01.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-01.svg	(from https://demo.tailadmin.com/)
17:28:20	1077/1077	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fa061de01926bc8a7e1d6ec25d9f643e%22	https://demo.tailadmin.com/src/images/brand/brand-02.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-02.svg	(from https://demo.tailadmin.com/)
17:28:20	1510/1510	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c3dd8962b2ff34a069629bc0b0b3e40a%22	https://demo.tailadmin.com/src/images/brand/brand-03.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-03.svg	(from https://demo.tailadmin.com/)
17:28:20	1001/1001	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254e27075c769fc9c09ea761d1b6c1df1%22	https://demo.tailadmin.com/src/images/brand/brand-04.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-04.svg	(from https://demo.tailadmin.com/)
17:28:20	631/631	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ce39fb7789dc6581c0d884d61b146e0%22	https://demo.tailadmin.com/src/images/brand/brand-05.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/brand/brand-05.svg	(from https://demo.tailadmin.com/)
17:28:20	19610/19610	---M--	200	added ('OK')	image/png	etag:%22a93ddf352cae8c6290258b6587f31ccb%22	https://demo.tailadmin.com/src/images/user/user-05.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/user/user-05.png	(from https://demo.tailadmin.com/)
17:28:21	22800/22800	---M--	200	added ('OK')	font/woff2	etag:%222cf5db10a37a758e9595f9db27cf33e7%22	https://demo.tailadmin.com/src/fonts/Satoshi-Light.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Light.woff2	(from https://demo.tailadmin.com/style.css)
17:28:21	1800820/1800820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f2ed8643bf95d49da9991ed8a0d75faa%22	https://demo.tailadmin.com/bundle.js	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/bundle.js	(from https://demo.tailadmin.com/)
17:28:23	29276/29276	---M--	200	added ('OK')	font/woff	etag:%2267e8415ce9e1c48edc1f81a609ed8ccb%22	https://demo.tailadmin.com/src/fonts/Satoshi-Light.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Light.woff	(from https://demo.tailadmin.com/style.css)
17:28:24	71684/71684	---MCZ	200	added ('OK')	font/ttf	etag:W/%221ece560676715eb16bafbdbcf06568b2%22	https://demo.tailadmin.com/src/fonts/Satoshi-Light.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Light.ttf	(from https://demo.tailadmin.com/style.css)
17:28:26	23408/23408	---M--	200	added ('OK')	font/woff2	etag:%2231791750405394df2a34f5db71c374f5%22	https://demo.tailadmin.com/src/fonts/Satoshi-LightItalic.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-LightItalic.woff2	(from https://demo.tailadmin.com/style.css)
17:28:26	30336/30336	---M--	200	added ('OK')	font/woff	etag:%2234a8c96d16b721758193801ee2bd019f%22	https://demo.tailadmin.com/src/fonts/Satoshi-LightItalic.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-LightItalic.woff	(from https://demo.tailadmin.com/style.css)
17:28:27	75400/75400	---MCZ	200	added ('OK')	font/ttf	etag:W/%229b3c93c864052cbc9e37a2ca75b4f352%22	https://demo.tailadmin.com/src/fonts/Satoshi-LightItalic.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-LightItalic.ttf	(from https://demo.tailadmin.com/style.css)
17:28:27	25516/25516	---M--	200	added ('OK')	font/woff2	etag:%2254152df527f8b44a5552716d4a5b402b%22	https://demo.tailadmin.com/src/fonts/Satoshi-Regular.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Regular.woff2	(from https://demo.tailadmin.com/style.css)
17:28:28	33024/33024	---M--	200	added ('OK')	font/woff	etag:%2254744eb3998db2dedae11fc60c6d738d%22	https://demo.tailadmin.com/src/fonts/Satoshi-Regular.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Regular.woff	(from https://demo.tailadmin.com/style.css)
17:28:28	73476/73476	---MCZ	200	added ('OK')	font/ttf	etag:W/%2250842c9ea77e3b81d761f16aa9e2893a%22	https://demo.tailadmin.com/src/fonts/Satoshi-Regular.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Regular.ttf	(from https://demo.tailadmin.com/style.css)
17:28:30	26456/26456	---M--	200	added ('OK')	font/woff2	etag:%2220866e36ff0860ff7bf121a519dabe17%22	https://demo.tailadmin.com/src/fonts/Satoshi-Italic.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Italic.woff2	(from https://demo.tailadmin.com/style.css)
17:28:30	34336/34336	---M--	200	added ('OK')	font/woff	etag:%22d30cbbfd2ec90f70e32370c6e0914a13%22	https://demo.tailadmin.com/src/fonts/Satoshi-Italic.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Italic.woff	(from https://demo.tailadmin.com/style.css)
17:28:30	76604/76604	---MCZ	200	added ('OK')	font/ttf	etag:W/%22825c413017c8bcb7229a7d6b0d075b9b%22	https://demo.tailadmin.com/src/fonts/Satoshi-Italic.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Italic.ttf	(from https://demo.tailadmin.com/style.css)
17:28:31	25596/25596	---M--	200	added ('OK')	font/woff2	etag:%226d6725ac2386e383b6db6282fd8b4af7%22	https://demo.tailadmin.com/src/fonts/Satoshi-Medium.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Medium.woff2	(from https://demo.tailadmin.com/style.css)
17:28:32	33272/33272	---M--	200	added ('OK')	font/woff	etag:%22cad0777f25d62ac511907f969c0c45bc%22	https://demo.tailadmin.com/src/fonts/Satoshi-Medium.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Medium.woff	(from https://demo.tailadmin.com/style.css)
17:28:32	73756/73756	---MCZ	200	added ('OK')	font/ttf	etag:W/%227ca4239a3122131c58be6d534de1e6eb%22	https://demo.tailadmin.com/src/fonts/Satoshi-Medium.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Medium.ttf	(from https://demo.tailadmin.com/style.css)
17:28:33	26696/26696	---M--	200	added ('OK')	font/woff2	etag:%2292a8efe26f10c27609c3edf527a0a3d6%22	https://demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.woff2	(from https://demo.tailadmin.com/style.css)
17:28:33	34576/34576	---M--	200	added ('OK')	font/woff	etag:%22c9b8920ee1cc0c4aa3b3e0e229f14d4a%22	https://demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.woff	(from https://demo.tailadmin.com/style.css)
17:28:34	76696/76696	---MCZ	200	added ('OK')	font/ttf	etag:W/%220fade562d98e8ab7f8febddaeb2a4ceb%22	https://demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-MediumItalic.ttf	(from https://demo.tailadmin.com/style.css)
17:28:34	25328/25328	---M--	200	added ('OK')	font/woff2	etag:%2279f668ffaafbac70fe7867de7acbbb2f%22	https://demo.tailadmin.com/src/fonts/Satoshi-Bold.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Bold.woff2	(from https://demo.tailadmin.com/style.css)
17:28:35	32972/32972	---M--	200	added ('OK')	font/woff	etag:%22717df5bfaddb39756349a6e7a3491ae2%22	https://demo.tailadmin.com/src/fonts/Satoshi-Bold.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Bold.woff	(from https://demo.tailadmin.com/style.css)
17:28:35	73368/73368	---MCZ	200	added ('OK')	font/ttf	etag:W/%22343631abe21b702edb8636e2ab668915%22	https://demo.tailadmin.com/src/fonts/Satoshi-Bold.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Bold.ttf	(from https://demo.tailadmin.com/style.css)
17:28:37	26300/26300	---M--	200	added ('OK')	font/woff2	etag:%22c32808376926bcace690fc3776ee0427%22	https://demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.woff2	(from https://demo.tailadmin.com/style.css)
17:28:38	34336/34336	---M--	200	added ('OK')	font/woff	etag:%229a0208a006b680db1b3becf70bb2fd47%22	https://demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.woff	(from https://demo.tailadmin.com/style.css)
17:28:41	76452/76452	---MCZ	200	added ('OK')	font/ttf	etag:W/%226c27911a435248b190957083869e581a%22	https://demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BoldItalic.ttf	(from https://demo.tailadmin.com/style.css)
17:28:41	23484/23484	---M--	200	added ('OK')	font/woff2	etag:%22129b7b0732a8ee1e3b14cbaa7beb9477%22	https://demo.tailadmin.com/src/fonts/Satoshi-Black.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Black.woff2	(from https://demo.tailadmin.com/style.css)
17:28:41	30376/30376	---M--	200	added ('OK')	font/woff	etag:%22a3995e4b3674c994ad332432595592a7%22	https://demo.tailadmin.com/src/fonts/Satoshi-Black.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Black.woff	(from https://demo.tailadmin.com/style.css)
17:28:42	73176/73176	---MCZ	200	added ('OK')	font/ttf	etag:W/%222d4e0ad24729479483efa21dc1fd1b09%22	https://demo.tailadmin.com/src/fonts/Satoshi-Black.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-Black.ttf	(from https://demo.tailadmin.com/style.css)
17:28:43	24276/24276	---M--	200	added ('OK')	font/woff2	etag:%22473f96f51ea14fb35af796440dd6c0de%22	https://demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.woff2	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.woff2	(from https://demo.tailadmin.com/style.css)
17:28:43	31364/31364	---M--	200	added ('OK')	font/woff	etag:%2245fb96f49359d008fa0b8dbacaa45a9a%22	https://demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.woff	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.woff	(from https://demo.tailadmin.com/style.css)
17:28:44	75760/75760	---MCZ	200	added ('OK')	font/ttf	etag:W/%22699ec4a66debf1633f718632fb0b750c%22	https://demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.ttf	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/fonts/Satoshi-BlackItalic.ttf	(from https://demo.tailadmin.com/style.css)
17:28:45	1498/1498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223dfb04f421377cecb8054bc8ec45caf%22	https://demo.tailadmin.com/src/images/icon/icon-calendar.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/icon/icon-calendar.svg	(from https://demo.tailadmin.com/style.css)
17:28:45	493/493	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2279d009b4ef537b4c70c139654fb8511e%22	https://demo.tailadmin.com/src/images/icon/icon-arrow-down.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/icon/icon-arrow-down.svg	(from https://demo.tailadmin.com/style.css)
17:28:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:46%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
17:28:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:47%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
17:28:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2020%20Jun%202024%2010:28:47%20GMT	https://demo.tailadmin.com/index.html	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/analytics)
17:28:46	6065/6065	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224c3fe6de21b52c2512ad216311970947%22	https://demo.tailadmin.com/src/images/country/country-01.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-01.svg	(from https://demo.tailadmin.com/analytics)
17:28:46	1907/1907	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22412a673d8a126fd6c5f7f31ff9fffe6b%22	https://demo.tailadmin.com/src/images/country/country-02.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-02.svg	(from https://demo.tailadmin.com/analytics)
17:28:46	1198/1198	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224111c01dfb1dae7f4a3a62db7f400f16%22	https://demo.tailadmin.com/src/images/country/country-03.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-03.svg	(from https://demo.tailadmin.com/analytics)
17:28:47	1198/1198	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e37ffcbe658e55f8cdc13af6d4cc51b3%22	https://demo.tailadmin.com/src/images/country/country-04.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-04.svg	(from https://demo.tailadmin.com/analytics)
17:28:48	4586/4586	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fbcdd098f105e2d717bcfdc6fa4c3570%22	https://demo.tailadmin.com/src/images/country/country-05.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-05.svg	(from https://demo.tailadmin.com/analytics)
17:28:48	1794/1794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c7fe86f0d6e91e80fdaeeffa2d88093f%22	https://demo.tailadmin.com/src/images/country/country-06.svg	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/country/country-06.svg	(from https://demo.tailadmin.com/analytics)
17:28:48	8779/8779	---M--	200	added ('OK')	image/png	etag:%223fdad23feeb398d10ea710dea6fa70d1%22	https://demo.tailadmin.com/src/images/product/product-01.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/product/product-01.png	(from https://demo.tailadmin.com/analytics)
17:28:48	15727/15727	---M--	200	added ('OK')	image/png	etag:%221ac18971339777aa16346f95a287c0d9%22	https://demo.tailadmin.com/src/images/product/product-02.png	C:/Users/Dang%20Duong%20PC/Desktop/New%20folder/base_admin/demo.tailadmin.com/src/images/product/product-02.png	(from https://demo.tailadmin.com/analytics)
